evNum	picoTimeMs	adcAtEvent	rateOverall 
2278	1964267	124	1.16
2279	1965546	43	1.16
2280	1965803	91	1.16
2281	1965968	36	1.16
2282	1966787	71	1.16
2283	1967524	51	1.16
2284	1967916	90	1.16
2285	1969604	76	1.16
2286	1970488	38	1.16
2287	1971664	50	1.16
2288	1972639	36	1.16
2289	1973363	63	1.16
2290	1976161	46	1.16
2291	1976448	42	1.16
2292	1980955	39	1.16
2293	1982068	70	1.16
2294	1982121	44	1.16
2295	1982323	70	1.16
2296	1982825	44	1.16
2297	1983342	34	1.16
2298	1983650	49	1.16
2299	1984543	32	1.16
2300	1984939	30	1.16
2301	1985155	45	1.16
2302	1986233	71	1.16
2303	1986492	105	1.16
2304	1987297	38	1.16
2305	1988249	34	1.16
2306	1988321	30	1.16
2307	1988663	166	1.16
2308	1988691	30	1.16
2309	1988731	48	1.16
2310	1989196	76	1.16
2311	1989472	88	1.16
2312	1990304	75	1.16
2313	1990364	64	1.16
2314	1991515	51	1.16
2315	1991844	39	1.16
2316	1992175	44	1.16
2317	1992568	45	1.16
2318	1992750	33	1.16
2319	1993065	41	1.16
2320	1993191	32	1.16
2321	1994629	65	1.16
2322	1996079	37	1.16
2323	1997053	31	1.16
2324	1998592	240	1.16
2325	1998724	69	1.16
2326	2000277	37	1.16
2327	2002411	43	1.16
2328	2003236	36	1.16
2329	2003630	32	1.16
2330	2006255	136	1.16
2331	2009927	31	1.16
2332	2015243	32	1.16
2333	2015572	58	1.16
2334	2016336	61	1.16
2335	2016546	75	1.16
2336	2020432	37	1.16
2337	2020483	168	1.16
2338	2020613	56	1.16
2339	2020814	105	1.16
2340	2021179	32	1.16
2341	2021322	30	1.16
2342	2021726	104	1.16
2343	2023004	35	1.16
2344	2024677	33	1.16
2345	2026016	39	1.16
2346	2026809	31	1.16
2347	2027784	83	1.16
2348	2028689	47	1.16
2349	2029218	33	1.16
2350	2030739	42	1.16
2351	2030875	52	1.16
2352	2032032	58	1.16
2353	2033976	31	1.16
2354	2034469	34	1.16
2355	2035800	58	1.16
2356	2036009	212	1.16
2357	2036933	33	1.16
2358	2037251	79	1.16
2359	2038758	33	1.16
2360	2039690	47	1.16
2361	2040401	39	1.16
2362	2043234	79	1.16
2363	2043269	58	1.16
2364	2043306	71	1.16
2365	2044712	42	1.16
2366	2046295	66	1.16
2367	2046340	151	1.16
2368	2047689	73	1.16
2369	2047921	30	1.16
2370	2048210	262	1.16
2371	2049273	72	1.16
2372	2049405	51	1.16
2373	2049938	56	1.16
2374	2050300	35	1.16
2375	2051707	54	1.16
2376	2052546	67	1.16
2377	2053464	52	1.16
2378	2053576	83	1.16
2379	2053743	273	1.16
2380	2053917	135	1.16
2381	2054096	34	1.16
2382	2054654	35	1.16
2383	2054675	88	1.16
2384	2054981	79	1.16
2385	2056489	68	1.16
2386	2056775	48	1.16
2387	2057553	176	1.16
2388	2057825	81	1.16
2389	2058606	72	1.16
2390	2060003	50	1.16
2391	2060245	45	1.16
2392	2063508	83	1.16
2393	2064671	33	1.16
2394	2064956	128	1.16
2395	2065059	84	1.16
2396	2066029	33	1.16
2397	2066144	46	1.16
2398	2066360	97	1.16
2399	2066641	114	1.16
2400	2066656	38	1.16
2401	2070301	52	1.16
2402	2072603	44	1.16
2403	2073725	46	1.16
2404	2074693	33	1.16
2405	2074913	42	1.16
2406	2076148	48	1.16
2407	2078314	68	1.16
2408	2079622	41	1.16
2409	2080255	39	1.16
2410	2080418	32	1.16
2411	2083257	162	1.16
2412	2084316	115	1.16
2413	2085047	30	1.16
2414	2086186	48	1.16
2415	2086464	217	1.16
2416	2087204	32	1.16
2417	2088075	35	1.16
2418	2089855	31	1.16
2419	2089985	48	1.16
2420	2094171	90	1.16
2421	2094430	38	1.16
2422	2096200	82	1.16
2423	2097759	63	1.16
2424	2097811	34	1.16
2425	2098385	77	1.16
2426	2100939	44	1.15
2427	2101759	31	1.15
2428	2103305	76	1.15
2429	2104552	33	1.15
2430	2105608	36	1.15
2431	2105727	41	1.15
2432	2106811	36	1.15
2433	2107885	37	1.15
2434	2108302	34	1.15
2435	2109188	44	1.15
2436	2110616	49	1.15
2437	2111235	83	1.15
2438	2116615	36	1.15
2439	2117955	72	1.15
2440	2119402	113	1.15
2441	2122155	55	1.15
2442	2122695	37	1.15
2443	2123086	79	1.15
2444	2124862	80	1.15
2445	2125541	39	1.15
2446	2126417	109	1.15
2447	2126916	109	1.15
2448	2126937	57	1.15
2449	2128105	97	1.15
2450	2128969	45	1.15
2451	2129091	38	1.15
2452	2131552	68	1.15
2453	2133288	54	1.15
2454	2133645	55	1.15
2455	2133993	48	1.15
2456	2134182	55	1.15
2457	2136559	32	1.15
2458	2137298	39	1.15
2459	2138317	42	1.15
2460	2139423	40	1.15
2461	2139651	103	1.15
2462	2139890	33	1.15
2463	2140176	44	1.15
2464	2140302	57	1.15
2465	2142061	32	1.15
2466	2142207	57	1.15
2467	2143211	213	1.15
2468	2144480	30	1.15
2469	2144689	68	1.15
2470	2144965	32	1.15
2471	2145010	40	1.15
2472	2145146	31	1.15
2473	2145280	32	1.15
2474	2145389	37	1.15
2475	2145859	31	1.15
2476	2147638	119	1.15
2477	2147721	40	1.15
2478	2148004	32	1.15
2479	2148034	32	1.15
2480	2149144	47	1.15
2481	2150404	85	1.15
2482	2151480	35	1.15
2483	2153545	111	1.15
2484	2154054	55	1.15
2485	2156403	37	1.15
2486	2156602	86	1.15
2487	2156894	31	1.15
2488	2158014	32	1.15
2489	2158430	78	1.15
2490	2158713	46	1.15
2491	2158969	68	1.15
2492	2160292	219	1.15
2493	2161593	54	1.15
2494	2161678	88	1.15
2495	2161888	32	1.15
2496	2162115	53	1.15
2497	2166657	53	1.15
2498	2167278	60	1.15
2499	2167501	37	1.15
2500	2167604	36	1.15
2501	2167775	40	1.15
2502	2168095	69	1.15
2503	2168847	40	1.15
2504	2169083	43	1.15
2505	2170473	76	1.15
2506	2172558	80	1.15
2507	2175107	39	1.15
2508	2176647	31	1.15
2509	2177496	122	1.15
2510	2179615	153	1.15
2511	2180732	42	1.15
2512	2180964	117	1.15
2513	2181594	40	1.15
2514	2182121	140	1.15
2515	2184001	75	1.15
2516	2184842	56	1.15
2517	2185326	35	1.15
2518	2185730	34	1.15
2519	2186060	30	1.15
2520	2186854	59	1.15
2521	2187074	50	1.15
2522	2187761	45	1.15
2523	2188568	43	1.15
2524	2188773	50	1.15
2525	2188923	36	1.15
2526	2189425	30	1.15
2527	2190234	31	1.15
2528	2191999	63	1.15
2529	2192732	33	1.15
2530	2194816	38	1.15
2531	2195557	42	1.15
2532	2195738	41	1.15
2533	2196959	42	1.15
2534	2197787	31	1.15
2535	2198012	55	1.15
2536	2198563	67	1.15
2537	2198592	118	1.15
2538	2199170	100	1.15
2539	2199554	55	1.15
2540	2200374	68	1.15
2541	2200393	76	1.15
2542	2201973	114	1.15
2543	2204027	48	1.15
2544	2204276	46	1.15
2545	2205097	53	1.15
2546	2206919	42	1.15
2547	2208287	228	1.15
2548	2210791	48	1.15
2549	2213190	30	1.15
2550	2214051	69	1.15
2551	2215608	51	1.15
2552	2215643	42	1.15
2553	2216804	166	1.15
2554	2216924	402	1.15
2555	2218050	32	1.15
2556	2218236	144	1.15
2557	2219583	34	1.15
2558	2219930	93	1.15
2559	2220343	104	1.15
2560	2220690	250	1.15
2561	2221523	30	1.15
2562	2222458	33	1.15
2563	2224180	128	1.15
2564	2229966	84	1.15
2565	2230146	32	1.15
2566	2233012	56	1.15
2567	2233973	48	1.15
2568	2234397	130	1.15
2569	2234828	32	1.15
2570	2237698	76	1.15
2571	2238015	44	1.15
2572	2238781	230	1.15
2573	2238942	47	1.15
2574	2239880	32	1.15
2575	2241105	185	1.15
2576	2242148	169	1.15
2577	2244111	74	1.15
2578	2246543	30	1.15
2579	2246771	36	1.15
2580	2248707	92	1.15
2581	2249106	35	1.15
2582	2250927	39	1.15
2583	2252035	75	1.15
2584	2252691	47	1.15
2585	2253057	33	1.15
2586	2255079	43	1.15
2587	2255170	45	1.15
2588	2255210	76	1.15
2589	2256361	38	1.15
2590	2256414	59	1.15
2591	2256997	80	1.15
2592	2257666	58	1.15
2593	2258986	37	1.15
2594	2259283	39	1.15
2595	2259660	36	1.15
2596	2260611	39	1.15
2597	2261688	101	1.15
2598	2263146	45	1.15
2599	2263805	37	1.15
2600	2264678	39	1.15
2601	2265232	40	1.15
2602	2265425	30	1.15
2603	2266402	76	1.15
2604	2267097	40	1.15
2605	2268503	78	1.15
2606	2268811	121	1.15
2607	2268953	42	1.15
2608	2269109	32	1.15
2609	2269134	46	1.15
2610	2269366	44	1.15
2611	2269620	57	1.15
2612	2269766	71	1.15
2613	2270863	41	1.15
2614	2271179	34	1.15
2615	2271471	69	1.15
2616	2272121	36	1.15
2617	2272501	56	1.15
2618	2272576	131	1.15
2619	2273273	39	1.15
2620	2274760	68	1.15
2621	2275258	30	1.15
2622	2275730	43	1.15
2623	2276079	68	1.15
2624	2276195	45	1.15
2625	2276460	41	1.15
2626	2279515	40	1.15
2627	2280543	35	1.15
2628	2281087	39	1.15
2629	2282148	62	1.15
2630	2282375	41	1.15
2631	2282463	115	1.15
2632	2283208	32	1.15
2633	2286188	40	1.15
2634	2287311	80	1.15
2635	2288289	108	1.15
2636	2288699	209	1.15
2637	2288756	30	1.15
2638	2289486	62	1.15
2639	2290184	52	1.15
2640	2290513	33	1.15
2641	2291478	80	1.15
2642	2291797	39	1.15
2643	2292108	32	1.15
2644	2292787	54	1.15
2645	2293287	124	1.15
2646	2293355	124	1.15
2647	2293518	65	1.15
2648	2293666	77	1.15
2649	2294011	134	1.15
2650	2294890	60	1.15
2651	2295621	115	1.15
2652	2296098	33	1.16
2653	2296274	74	1.16
2654	2297755	35	1.16
2655	2298204	128	1.16
2656	2298754	37	1.16
2657	2299894	41	1.16
2658	2301539	117	1.15
2659	2304474	96	1.15
2660	2306004	33	1.15
2661	2306086	31	1.15
2662	2306298	150	1.15
2663	2307819	31	1.15
2664	2308053	39	1.15
2665	2308320	31	1.15
2666	2309225	146	1.15
2667	2309900	35	1.15
2668	2310903	33	1.15
2669	2311313	109	1.15
2670	2311697	33	1.15
2671	2312074	31	1.16
2672	2315887	59	1.15
2673	2317544	100	1.15
2674	2318185	77	1.15
2675	2319699	96	1.15
2676	2319754	119	1.15
2677	2320986	36	1.15
2678	2321422	165	1.15
2679	2321445	50	1.15
2680	2321852	70	1.15
2681	2322190	41	1.15
2682	2322208	108	1.15
2683	2322276	111	1.16
2684	2323702	161	1.16
2685	2324304	61	1.16
2686	2325554	64	1.15
2687	2326006	38	1.16
2688	2326061	52	1.16
2689	2326390	118	1.16
2690	2326552	47	1.16
2691	2326790	52	1.16
2692	2327692	33	1.16
2693	2327847	32	1.16
2694	2328019	51	1.16
2695	2328973	72	1.16
2696	2331137	55	1.16
2697	2331601	47	1.16
2698	2331832	47	1.16
2699	2334267	44	1.16
2700	2334304	67	1.16
2701	2335051	43	1.16
2702	2336582	277	1.16
2703	2336842	33	1.16
2704	2341810	50	1.15
2705	2342333	45	1.15
2706	2343174	37	1.15
2707	2345633	33	1.15
2708	2347349	34	1.15
2709	2348560	38	1.15
2710	2348897	40	1.15
2711	2350639	36	1.15
2712	2350933	32	1.15
2713	2351666	36	1.15
2714	2351737	32	1.15
2715	2356492	63	1.15
2716	2357087	47	1.15
2717	2357230	76	1.15
2718	2357253	31	1.15
2719	2358049	50	1.15
2720	2358184	39	1.15
2721	2360146	40	1.15
2722	2360634	258	1.15
2723	2361601	35	1.15
2724	2361772	84	1.15
2725	2363230	104	1.15
2726	2363377	37	1.15
2727	2365326	67	1.15
2728	2365946	35	1.15
2729	2366629	43	1.15
2730	2367676	35	1.15
2731	2368065	37	1.15
2732	2368809	34	1.15
2733	2369311	30	1.15
2734	2370124	146	1.15
2735	2371787	81	1.15
2736	2371827	33	1.15
2737	2373410	37	1.15
2738	2374497	57	1.15
2739	2377197	40	1.15
2740	2377266	73	1.15
2741	2377556	41	1.15
2742	2379973	64	1.15
2743	2380764	54	1.15
2744	2381913	100	1.15
2745	2383129	58	1.15
2746	2383573	72	1.15
2747	2385943	40	1.15
2748	2386432	41	1.15
2749	2388447	30	1.15
2750	2388638	33	1.15
2751	2389056	36	1.15
2752	2389404	45	1.15
2753	2390499	130	1.15
2754	2391650	79	1.15
2755	2391877	61	1.15
2756	2393144	142	1.15
2757	2393417	124	1.15
2758	2393849	105	1.15
2759	2395149	31	1.15
2760	2395175	65	1.15
2761	2395275	46	1.15
2762	2395602	137	1.15
2763	2397713	48	1.15
2764	2398181	137	1.15
2765	2399617	37	1.15
2766	2400146	33	1.15
2767	2402507	54	1.15
2768	2403180	36	1.15
2769	2404456	33	1.15
2770	2404599	50	1.15
2771	2405595	45	1.15
2772	2406157	50	1.15
2773	2407051	32	1.15
2774	2407594	49	1.15
2775	2407754	37	1.15
2776	2408557	32	1.15
2777	2409133	40	1.15
2778	2409261	30	1.15
2779	2411338	52	1.15
2780	2411895	31	1.15
2781	2412556	39	1.15
2782	2412706	84	1.15
2783	2412915	105	1.15
2784	2414785	53	1.15
2785	2415524	74	1.15
2786	2416157	39	1.15
2787	2416678	133	1.15
2788	2417391	59	1.15
2789	2417965	52	1.15
2790	2418087	35	1.15
2791	2420239	58	1.15
2792	2420968	30	1.15
2793	2421383	102	1.15
2794	2421806	40	1.15
2795	2422619	30	1.15
2796	2425396	40	1.15
2797	2425973	37	1.15
2798	2428159	67	1.15
2799	2429017	30	1.15
2800	2429540	75	1.15
2801	2431434	185	1.15
2802	2433634	36	1.15
2803	2434806	159	1.15
2804	2435697	68	1.15
2805	2436829	37	1.15
2806	2437289	85	1.15
2807	2441446	39	1.15
2808	2441695	32	1.15
2809	2442461	102	1.15
2810	2442890	39	1.15
2811	2443625	55	1.15
2812	2444071	42	1.15
2813	2444736	45	1.15
2814	2448822	48	1.15
2815	2449424	37	1.15
2816	2449608	30	1.15
2817	2451846	129	1.15
2818	2452328	173	1.15
2819	2455241	109	1.15
2820	2455510	34	1.15
2821	2456868	78	1.15
2822	2457830	38	1.15
2823	2460651	32	1.15
2824	2462926	44	1.15
2825	2464620	56	1.15
2826	2465651	85	1.15
2827	2465783	32	1.15
2828	2466188	44	1.15
2829	2466262	74	1.15
2830	2467108	33	1.15
2831	2467305	43	1.15
2832	2468274	42	1.15
2833	2468439	32	1.15
2834	2470180	77	1.15
2835	2470299	70	1.15
2836	2470722	37	1.15
2837	2470796	108	1.15
2838	2471106	31	1.15
2839	2471609	33	1.15
2840	2472075	61	1.15
2841	2472341	36	1.15
2842	2472762	62	1.15
2843	2475026	33	1.15
2844	2477691	50	1.15
2845	2478141	35	1.15
2846	2478176	56	1.15
2847	2478867	35	1.15
2848	2479480	39	1.15
2849	2479612	109	1.15
2850	2482779	33	1.15
2851	2483029	166	1.15
2852	2483368	42	1.15
2853	2483522	32	1.15
2854	2485256	33	1.15
2855	2487073	33	1.15
2856	2487905	48	1.15
2857	2488512	102	1.15
2858	2490497	137	1.15
2859	2490798	30	1.15
2860	2490960	189	1.15
2861	2491974	97	1.15
2862	2492014	33	1.15
2863	2492212	33	1.15
2864	2493249	242	1.15
2865	2493905	30	1.15
2866	2495954	161	1.15
2867	2496440	104	1.15
2868	2496603	60	1.15
2869	2497055	30	1.15
2870	2497230	120	1.15
2871	2498296	117	1.15
2872	2498688	37	1.15
2873	2499137	74	1.15
2874	2499928	63	1.15
2875	2502115	31	1.15
2876	2505016	37	1.15
2877	2505651	49	1.15
2878	2506080	109	1.15
2879	2506539	43	1.15
2880	2506783	51	1.15
2881	2507775	57	1.15
2882	2509358	116	1.15
2883	2511118	31	1.15
2884	2511250	40	1.15
2885	2511395	65	1.15
2886	2511951	48	1.15
2887	2512031	177	1.15
2888	2513155	53	1.15
2889	2513851	36	1.15
2890	2514743	150	1.15
2891	2515059	40	1.15
2892	2515164	86	1.15
2893	2517593	67	1.15
2894	2520488	59	1.15
2895	2521005	65	1.15
2896	2521452	62	1.15
2897	2522758	113	1.15
2898	2523276	46	1.15
2899	2523638	98	1.15
2900	2525637	133	1.15
2901	2528019	53	1.15
2902	2529927	65	1.15
2903	2530289	31	1.15
2904	2532490	42	1.15
2905	2533792	30	1.15
2906	2534312	45	1.15
2907	2535405	129	1.15
2908	2537069	33	1.15
2909	2537287	31	1.15
2910	2537810	32	1.15
2911	2541356	75	1.15
2912	2542053	114	1.15
2913	2542476	33	1.15
2914	2544621	31	1.15
2915	2545236	68	1.15
2916	2545470	74	1.15
2917	2546307	114	1.15
2918	2546556	34	1.15
2919	2546645	77	1.15
2920	2547881	64	1.15
2921	2548150	127	1.15
2922	2552720	37	1.14
2923	2553913	125	1.14
2924	2554502	36	1.14
2925	2554565	30	1.15
2926	2555019	79	1.15
2927	2555966	40	1.15
2928	2557614	41	1.14
2929	2559171	69	1.14
2930	2559461	72	1.14
2931	2560112	39	1.14
2932	2560179	54	1.15
2933	2561576	40	1.14
2934	2562203	52	1.15
2935	2563834	63	1.14
2936	2564195	88	1.14
2937	2564361	30	1.15
2938	2564934	45	1.15
2939	2565547	33	1.15
2940	2566062	94	1.15
2941	2566125	31	1.15
2942	2566655	66	1.15
2943	2566732	36	1.15
2944	2566948	32	1.15
2945	2567955	38	1.15
2946	2569415	43	1.15
2947	2569501	34	1.15
2948	2570682	48	1.15
2949	2570882	30	1.15
2950	2571074	111	1.15
2951	2571873	57	1.15
2952	2572946	36	1.15
2953	2573706	96	1.15
2954	2574558	46	1.15
2955	2574995	164	1.15
2956	2575155	141	1.15
2957	2576934	64	1.15
2958	2577080	52	1.15
2959	2577246	53	1.15
2960	2577421	37	1.15
2961	2578035	73	1.15
2962	2579739	41	1.15
2963	2581121	30	1.15
2964	2582739	42	1.15
2965	2583099	35	1.15
2966	2584017	32	1.15
2967	2584819	43	1.15
2968	2585200	37	1.15
2969	2586179	58	1.15
2970	2587405	35	1.15
2971	2589792	39	1.15
2972	2590013	100	1.15
2973	2590084	37	1.15
2974	2591341	32	1.15
2975	2591894	51	1.15
2976	2593625	46	1.15
2977	2595499	63	1.15
2978	2596582	49	1.15
2979	2597185	66	1.15
2980	2597871	112	1.15
2981	2597902	80	1.15
2982	2598544	55	1.15
2983	2600166	137	1.15
2984	2601160	37	1.15
2985	2603818	43	1.15
2986	2603908	83	1.15
2987	2606760	236	1.15
2988	2610404	176	1.14
2989	2610449	203	1.15
2990	2611471	37	1.14
2991	2611843	74	1.15
2992	2612356	164	1.15
2993	2614119	32	1.14
2994	2615288	135	1.14
2995	2620006	62	1.14
2996	2620518	85	1.14
2997	2620713	92	1.14
2998	2620758	57	1.14
2999	2621186	100	1.14
3000	2622316	36	1.14
3001	2622606	87	1.14
3002	2623644	46	1.14
3003	2624298	143	1.14
3004	2625660	36	1.14
3005	2627969	46	1.14
3006	2628388	74	1.14
3007	2629152	34	1.14
3008	2630570	93	1.14
3009	2630658	124	1.14
3010	2631086	32	1.14
3011	2631259	49	1.14
3012	2631394	30	1.14
3013	2632066	64	1.14
3014	2632174	32	1.15
3015	2632476	146	1.15
3016	2633465	56	1.15
3017	2633521	166	1.15
3018	2635937	145	1.14
3019	2637313	62	1.14
3020	2638216	44	1.14
3021	2639629	54	1.14
3022	2641845	44	1.14
3023	2644181	100	1.14
3024	2646135	37	1.14
3025	2646474	45	1.14
3026	2646795	57	1.14
3027	2647632	75	1.14
3028	2648463	56	1.14
3029	2648879	48	1.14
3030	2649945	40	1.14
3031	2653383	55	1.14
3032	2658163	42	1.14
3033	2658705	34	1.14
3034	2660158	44	1.14
3035	2660228	37	1.14
3036	2662821	54	1.14
3037	2663643	32	1.14
3038	2664605	74	1.14
3039	2667590	53	1.14
3040	2668631	54	1.14
3041	2668931	37	1.14
3042	2670647	55	1.14
3043	2671893	30	1.14
3044	2672047	76	1.14
3045	2672162	37	1.14
3046	2673051	37	1.14
3047	2673668	97	1.14
3048	2674074	32	1.14
3049	2674912	314	1.14
3050	2675054	119	1.14
3051	2676052	30	1.14
3052	2679138	42	1.14
3053	2679742	48	1.14
3054	2680137	32	1.14
3055	2681319	60	1.14
3056	2681805	229	1.14
3057	2682543	33	1.14
3058	2684251	42	1.14
3059	2684886	37	1.14
3060	2687516	60	1.14
3061	2687809	59	1.14
3062	2689411	45	1.14
3063	2690605	88	1.14
3064	2690856	96	1.14
3065	2692426	69	1.14
3066	2693292	92	1.14
3067	2694158	50	1.14
3068	2695445	36	1.14
3069	2696401	131	1.14
3070	2696558	56	1.14
3071	2697698	101	1.14
3072	2697906	86	1.14
3073	2698159	154	1.14
3074	2698570	45	1.14
3075	2698872	32	1.14
3076	2701480	109	1.14
3077	2702279	88	1.14
3078	2702336	30	1.14
3079	2702411	54	1.14
3080	2702835	62	1.14
3081	2703084	39	1.14
3082	2703402	37	1.14
3083	2705612	50	1.14
3084	2707307	55	1.14
3085	2707975	40	1.14
3086	2709216	49	1.14
3087	2712144	55	1.14
3088	2715924	54	1.14
3089	2716599	86	1.14
3090	2717079	34	1.14
3091	2720751	71	1.14
3092	2721229	176	1.14
3093	2721347	91	1.14
3094	2721730	33	1.14
3095	2721953	41	1.14
3096	2722611	35	1.14
3097	2722661	48	1.14
3098	2723108	41	1.14
3099	2723581	32	1.14
3100	2726003	40	1.14
3101	2726429	133	1.14
3102	2726671	32	1.14
3103	2727195	83	1.14
3104	2727258	63	1.14
3105	2727931	81	1.14
3106	2728203	117	1.14
3107	2728635	37	1.14
3108	2728786	76	1.14
3109	2728958	56	1.14
3110	2730493	42	1.14
3111	2731899	40	1.14
3112	2732101	40	1.14
3113	2733851	37	1.14
3114	2736541	46	1.14
3115	2736810	43	1.14
3116	2736881	42	1.14
3117	2737269	35	1.14
3118	2738041	146	1.14
3119	2739894	203	1.14
3120	2739970	61	1.14
3121	2740250	73	1.14
3122	2741256	31	1.14
3123	2741800	52	1.14
3124	2742261	73	1.14
3125	2742385	35	1.14
3126	2744593	32	1.14
3127	2746019	34	1.14
3128	2746162	132	1.14
3129	2746563	117	1.14
3130	2747651	40	1.14
3131	2750105	30	1.14
3132	2750710	42	1.14
3133	2752223	35	1.14
3134	2752654	43	1.14
3135	2754014	51	1.14
3136	2755034	30	1.14
3137	2756404	41	1.14
3138	2756668	77	1.14
3139	2758161	39	1.14
3140	2760836	30	1.14
3141	2761048	50	1.14
3142	2761382	30	1.14
3143	2762791	37	1.14
3144	2764398	85	1.14
3145	2764924	76	1.14
3146	2766996	36	1.14
3147	2768466	33	1.14
3148	2768889	42	1.14
3149	2769030	31	1.14
3150	2771089	38	1.14
3151	2771136	43	1.14
3152	2771255	95	1.14
3153	2771638	30	1.14
3154	2771875	31	1.14
3155	2771990	31	1.14
3156	2772411	30	1.14
3157	2772974	35	1.14
3158	2773642	53	1.14
3159	2773924	135	1.14
3160	2774954	35	1.14
3161	2776985	32	1.14
3162	2782784	70	1.14
3163	2786095	115	1.14
3164	2786179	122	1.14
3165	2786230	43	1.14
3166	2788694	34	1.14
3167	2790750	58	1.13
3168	2790911	37	1.14
3169	2791726	30	1.14
3170	2791854	51	1.14
3171	2794454	38	1.13
3172	2795075	139	1.13
3173	2796225	46	1.13
3174	2797108	137	1.13
3175	2800303	32	1.13
3176	2802277	40	1.13
3177	2804002	40	1.13
3178	2805215	30	1.13
3179	2805661	121	1.13
3180	2806058	110	1.13
3181	2807465	37	1.13
3182	2807651	94	1.13
3183	2809566	32	1.13
3184	2811044	30	1.13
3185	2811066	68	1.13
3186	2811301	31	1.13
3187	2811341	55	1.13
3188	2813509	124	1.13
3189	2815683	78	1.13
3190	2815866	32	1.13
3191	2817765	60	1.13
3192	2818771	103	1.13
3193	2819775	37	1.13
3194	2820098	31	1.13
3195	2821215	80	1.13
3196	2821818	30	1.13
3197	2822808	55	1.13
3198	2823128	30	1.13
3199	2823842	181	1.13
3200	2824038	30	1.13
3201	2825099	38	1.13
3202	2826746	43	1.13
3203	2829126	51	1.13
3204	2829382	43	1.13
3205	2830607	31	1.13
3206	2831274	75	1.13
3207	2831324	72	1.13
3208	2833022	105	1.13
3209	2833078	48	1.13
3210	2833660	38	1.13
3211	2833681	58	1.13
3212	2833737	67	1.13
3213	2834111	38	1.13
3214	2835210	47	1.13
3215	2836868	42	1.13
3216	2837310	40	1.13
3217	2837933	35	1.13
3218	2838174	41	1.13
3219	2838301	38	1.13
3220	2839144	51	1.13
3221	2840399	47	1.13
3222	2840660	32	1.13
3223	2844289	31	1.13
3224	2845215	42	1.13
3225	2846125	40	1.13
3226	2846569	40	1.13
3227	2846651	30	1.13
3228	2847306	30	1.13
3229	2847561	43	1.13
3230	2847852	36	1.13
3231	2848569	44	1.13
3232	2849275	218	1.13
3233	2849611	35	1.13
3234	2849989	160	1.13
3235	2851167	50	1.13
3236	2851187	39	1.13
3237	2851248	30	1.14
3238	2851436	33	1.14
3239	2852372	41	1.14
3240	2853587	45	1.14
3241	2853891	40	1.14
3242	2854805	83	1.14
3243	2856119	49	1.14
3244	2856146	55	1.14
3245	2856902	36	1.14
3246	2857242	49	1.14
3247	2857377	32	1.14
3248	2857709	45	1.14
3249	2857877	68	1.14
3250	2858289	76	1.14
3251	2858385	42	1.14
3252	2859514	42	1.14
3253	2860064	42	1.14
3254	2860694	30	1.14
3255	2865195	51	1.14
3256	2865528	58	1.14
3257	2865633	45	1.14
3258	2866729	143	1.14
3259	2868752	33	1.14
3260	2868794	128	1.14
3261	2869946	55	1.14
3262	2871854	41	1.14
3263	2872874	31	1.14
3264	2873390	77	1.14
3265	2874626	30	1.14
3266	2875366	37	1.14
3267	2875579	36	1.14
3268	2876006	32	1.14
3269	2876089	145	1.14
3270	2876618	40	1.14
3271	2876644	33	1.14
3272	2877310	71	1.14
3273	2877693	47	1.14
3274	2880110	130	1.14
3275	2881212	30	1.14
3276	2881406	35	1.14
3277	2882391	41	1.14
3278	2882950	46	1.14
3279	2883103	43	1.14
3280	2883862	42	1.14
3281	2885549	32	1.14
3282	2885781	43	1.14
3283	2885955	90	1.14
3284	2887193	80	1.14
3285	2887249	66	1.14
3286	2887890	60	1.14
3287	2888145	35	1.14
3288	2888857	37	1.14
3289	2889983	59	1.14
3290	2890032	114	1.14
3291	2890156	34	1.14
3292	2890927	41	1.14
3293	2892081	93	1.14
3294	2892679	64	1.14
3295	2892760	66	1.14
3296	2894197	115	1.14
3297	2894772	30	1.14
3298	2894830	31	1.14
3299	2896209	142	1.14
3300	2898173	38	1.14
3301	2899202	104	1.14
3302	2901389	33	1.14
3303	2902844	32	1.14
3304	2903342	36	1.14
3305	2904086	44	1.14
3306	2906781	39	1.14
3307	2907076	37	1.14
3308	2908705	36	1.14
3309	2910230	83	1.14
3310	2910286	115	1.14
3311	2910724	203	1.14
3312	2910864	171	1.14
3313	2910906	66	1.14
3314	2911053	53	1.14
3315	2912649	54	1.14
3316	2912759	73	1.14
3317	2912834	70	1.14
3318	2916167	48	1.14
3319	2917431	94	1.14
3320	2918689	193	1.14
3321	2918895	34	1.14
3322	2921469	150	1.14
3323	2922478	30	1.14
3324	2923289	245	1.14
3325	2923591	77	1.14
3326	2923847	36	1.14
3327	2924647	46	1.14
3328	2925093	81	1.14
3329	2925315	141	1.14
3330	2925841	83	1.14
3331	2926903	62	1.14
3332	2930030	72	1.14
3333	2932330	38	1.14
3334	2933107	32	1.14
3335	2934153	37	1.14
3336	2935454	37	1.14
3337	2936414	42	1.14
3338	2938248	48	1.14
3339	2943004	44	1.13
3340	2943031	76	1.13
3341	2944676	61	1.13
3342	2946794	63	1.13
3343	2947002	50	1.13
3344	2947490	36	1.13
3345	2948568	33	1.13
3346	2950394	36	1.13
3347	2951445	165	1.13
3348	2951692	60	1.13
3349	2952140	31	1.13
3350	2952903	43	1.13
3351	2953831	79	1.13
