evNum	picoTimeMs	adcAtEvent	rateOverall
13340	7144820	28	1.87
13341	7147459	57	1.87
13342	7147824	42	1.87
13343	7148652	44	1.87
13344	7149174	85	1.87
13345	7149972	44	1.87
13346	7150776	75	1.87
13347	7152670	31	1.87
13348	7153315	25	1.87
13349	7153440	36	1.87
13350	7153640	26	1.87
13351	7155501	22	1.87
13352	7155585	23	1.87
13353	7155680	82	1.87
13354	7156755	24	1.87
13355	7156995	26	1.87
13356	7157856	66	1.87
13357	7158519	34	1.87
13358	7159737	41	1.87
13359	7159941	35	1.87
13360	7160841	31	1.87
13361	7162782	91	1.87
13362	7163248	45	1.87
13363	7165237	20	1.86
13364	7165717	25	1.86
13365	7167895	38	1.86
13366	7168655	121	1.86
13367	7170108	31	1.86
13368	7171042	29	1.86
13369	7173392	30	1.86
13370	7174841	39	1.86
13371	7175501	54	1.86
13372	7175949	20	1.86
13373	7176758	24	1.86
13374	7177599	51	1.86
13375	7177863	38	1.86
13376	7177949	23	1.86
13377	7179221	22	1.86
13378	7179366	35	1.86
13379	7180798	69	1.86
13380	7181782	25	1.86
13381	7181966	21	1.86
13382	7182321	28	1.86
13383	7182578	30	1.86
13384	7182745	63	1.86
13385	7183721	32	1.86
13386	7183780	32	1.86
13387	7185109	83	1.86
13388	7185729	125	1.86
13389	7186330	22	1.86
13390	7186693	83	1.86
13391	7187423	25	1.86
13392	7188254	23	1.86
13393	7189185	33	1.86
13394	7189276	24	1.86
13395	7189302	28	1.86
13396	7189384	26	1.86
13397	7189552	28	1.86
13398	7190016	26	1.86
13399	7190719	55	1.86
13400	7190982	32	1.86
13401	7191353	28	1.86
13402	7192471	50	1.86
13403	7192747	21	1.86
13404	7193259	23	1.86
13405	7194302	24	1.86
13406	7194613	21	1.86
13407	7195211	21	1.86
13408	7196002	26	1.86
13409	7196139	31	1.86
13410	7196847	32	1.86
13411	7197379	35	1.86
13412	7197406	39	1.86
13413	7199029	25	1.86
13414	7199451	31	1.86
13415	7200749	23	1.86
13416	7202155	22	1.86
13417	7202253	36	1.86
13418	7204471	113	1.86
13419	7204666	20	1.86
13420	7205003	44	1.86
13421	7205869	24	1.86
13422	7206093	99	1.86
13423	7206495	142	1.86
13424	7206838	23	1.86
13425	7207664	20	1.86
13426	7208711	30	1.86
13427	7208764	39	1.86
13428	7209064	20	1.86
13429	7211057	24	1.86
13430	7211089	20	1.86
13431	7211198	26	1.86
13432	7211281	27	1.86
13433	7211454	36	1.86
13434	7211586	27	1.86
13435	7211745	64	1.86
13436	7212875	47	1.86
13437	7213242	34	1.86
13438	7213671	21	1.86
13439	7213944	28	1.86
13440	7214423	23	1.86
13441	7215664	194	1.86
13442	7215766	45	1.86
13443	7216664	52	1.86
13444	7217150	46	1.86
13445	7217940	76	1.86
13446	7218656	21	1.86
13447	7219360	27	1.86
13448	7220415	45	1.86
13449	7220959	37	1.86
13450	7221170	84	1.86
13451	7221868	64	1.86
13452	7222113	40	1.86
13453	7222556	25	1.86
13454	7223888	35	1.86
13455	7224878	28	1.86
13456	7225353	35	1.86
13457	7226052	31	1.86
13458	7226788	29	1.86
13459	7227362	29	1.86
13460	7227478	26	1.86
13461	7228508	47	1.86
13462	7229227	84	1.86
13463	7229761	22	1.86
13464	7230422	22	1.86
13465	7230661	25	1.86
13466	7230991	91	1.86
13467	7232187	35	1.86
13468	7232582	41	1.86
13469	7232701	30	1.86
13470	7232999	22	1.86
13471	7233871	52	1.86
13472	7234099	76	1.86
13473	7234897	35	1.86
13474	7234972	24	1.86
13475	7235783	23	1.86
13476	7235828	41	1.86
13477	7236043	39	1.86
13478	7237417	88	1.86
13479	7238230	22	1.86
13480	7238717	102	1.86
13481	7239016	34	1.86
13482	7239039	30	1.86
13483	7242936	77	1.86
13484	7243004	46	1.86
13485	7243301	59	1.86
13486	7243871	33	1.86
13487	7244149	46	1.86
13488	7244740	21	1.86
13489	7246426	54	1.86
13490	7246546	41	1.86
13491	7248024	50	1.86
13492	7248762	23	1.86
13493	7248966	147	1.86
13494	7249586	21	1.86
13495	7250006	168	1.86
13496	7250761	22	1.86
13497	7251401	42	1.86
13498	7251560	25	1.86
13499	7251593	43	1.86
13500	7251870	20	1.86
13501	7252164	20	1.86
13502	7252922	39	1.86
13503	7253936	20	1.86
13504	7254959	32	1.86
13505	7255312	66	1.86
13506	7257037	36	1.86
13507	7258687	34	1.86
13508	7259273	115	1.86
13509	7260767	20	1.86
13510	7262564	52	1.86
13511	7262737	22	1.86
13512	7263281	28	1.86
13513	7264233	27	1.86
13514	7264469	20	1.86
13515	7264648	24	1.86
13516	7264676	24	1.86
13517	7265266	34	1.86
13518	7265787	30	1.86
13519	7265840	69	1.86
13520	7266515	20	1.86
13521	7266775	23	1.86
13522	7268975	27	1.86
13523	7270256	44	1.86
13524	7270403	23	1.86
13525	7270871	118	1.86
13526	7271093	25	1.86
13527	7271318	26	1.86
13528	7271383	22	1.86
13529	7273868	32	1.86
13530	7275363	20	1.86
13531	7277002	25	1.86
13532	7277796	85	1.86
13533	7277934	28	1.86
13534	7278754	41	1.86
13535	7278882	38	1.86
13536	7280330	27	1.86
13537	7282937	29	1.86
13538	7283556	33	1.86
13539	7283864	242	1.86
13540	7284258	23	1.86
13541	7284885	27	1.86
13542	7285052	70	1.86
13543	7285335	20	1.86
13544	7285653	86	1.86
13545	7285945	23	1.86
13546	7287606	107	1.86
13547	7289804	28	1.86
13548	7290052	46	1.86
13549	7290698	150	1.86
13550	7290963	24	1.86
13551	7291289	32	1.86
13552	7291954	25	1.86
13553	7292245	48	1.86
13554	7292933	20	1.86
13555	7293046	39	1.86
13556	7293801	51	1.86
13557	7294662	73	1.86
13558	7294773	30	1.86
13559	7295668	59	1.86
13560	7295706	27	1.86
13561	7296338	22	1.86
13562	7298199	32	1.86
13563	7299551	66	1.86
13564	7300269	38	1.86
13565	7300708	26	1.86
13566	7302852	86	1.86
13567	7303784	21	1.86
13568	7304553	23	1.86
13569	7304583	111	1.86
13570	7304825	41	1.86
13571	7306598	44	1.86
13572	7306649	118	1.86
13573	7306740	46	1.86
13574	7306923	122	1.86
13575	7307173	26	1.86
13576	7307211	32	1.86
13577	7307387	27	1.86
13578	7307848	161	1.86
13579	7308023	23	1.86
13580	7308677	40	1.86
13581	7309145	95	1.86
13582	7309310	34	1.86
13583	7309494	20	1.86
13584	7310631	36	1.86
13585	7312113	27	1.86
13586	7312701	28	1.86
13587	7312887	113	1.86
13588	7313546	24	1.86
13589	7314769	25	1.86
13590	7315444	25	1.86
13591	7315836	29	1.86
13592	7316776	27	1.86
13593	7318009	23	1.86
13594	7318060	115	1.86
13595	7319357	20	1.86
13596	7319882	34	1.86
13597	7320439	108	1.86
13598	7320853	22	1.86
13599	7321294	71	1.86
13600	7321492	51	1.86
13601	7323005	26	1.86
13602	7323119	20	1.86
13603	7323366	39	1.86
13604	7323779	31	1.86
13605	7325380	219	1.86
13606	7325580	26	1.86
13607	7326318	20	1.86
13608	7327021	41	1.86
13609	7327223	21	1.86
13610	7327354	23	1.86
13611	7328696	34	1.86
13612	7328786	23	1.86
13613	7329509	49	1.86
13614	7329656	242	1.86
13615	7330474	45	1.86
13616	7331462	27	1.86
13617	7332080	20	1.86
13618	7332326	34	1.86
13619	7332423	24	1.86
13620	7333919	27	1.86
13621	7336180	47	1.86
13622	7336286	41	1.86
13623	7339295	40	1.86
13624	7340154	22	1.86
13625	7340442	25	1.86
13626	7340470	48	1.86
13627	7340609	46	1.86
13628	7340856	20	1.86
13629	7341915	26	1.86
13630	7341987	26	1.86
13631	7342609	24	1.86
13632	7342921	32	1.86
13633	7343269	35	1.86
13634	7343477	21	1.86
13635	7343865	32	1.86
13636	7344278	27	1.86
13637	7344848	28	1.86
13638	7345440	22	1.86
13639	7345956	25	1.86
13640	7346086	40	1.86
13641	7346374	37	1.86
13642	7347548	46	1.86
13643	7348008	32	1.86
13644	7348661	25	1.86
13645	7348917	130	1.86
13646	7349316	64	1.86
13647	7349478	136	1.86
13648	7349981	85	1.86
13649	7351459	24	1.86
13650	7353398	50	1.86
13651	7354153	76	1.86
13652	7355238	33	1.86
13653	7359285	32	1.86
13654	7360734	24	1.85
13655	7360749	82	1.86
13656	7361372	31	1.86
13657	7361743	39	1.86
13658	7362642	39	1.86
13659	7364055	32	1.85
13660	7364142	23	1.85
13661	7365658	53	1.85
13662	7365879	21	1.85
13663	7366019	41	1.85
13664	7366524	22	1.85
13665	7366918	20	1.85
13666	7367253	49	1.85
13667	7367598	21	1.86
13668	7368749	25	1.85
13669	7370352	34	1.85
13670	7370567	34	1.85
13671	7371046	23	1.85
13672	7371122	23	1.85
13673	7372098	33	1.85
13674	7372561	20	1.85
13675	7373466	21	1.85
13676	7373499	33	1.85
13677	7374683	24	1.85
13678	7374902	26	1.85
13679	7374946	36	1.85
13680	7375090	22	1.85
13681	7375846	28	1.85
13682	7375904	26	1.85
13683	7376209	23	1.86
13684	7376282	151	1.86
13685	7377124	28	1.86
13686	7377312	67	1.86
13687	7379525	32	1.85
13688	7380024	34	1.85
13689	7380421	20	1.85
13690	7380940	20	1.85
13691	7381125	23	1.85
13692	7381452	43	1.85
13693	7382314	25	1.85
13694	7383549	38	1.85
13695	7383770	28	1.85
13696	7384865	24	1.85
13697	7385120	106	1.85
13698	7385281	74	1.85
13699	7385860	34	1.85
13700	7386102	92	1.85
13701	7387389	107	1.85
13702	7387680	30	1.85
13703	7388260	66	1.85
13704	7388566	21	1.85
13705	7389254	32	1.85
13706	7389342	24	1.85
13707	7390083	66	1.85
13708	7390482	23	1.85
13709	7390615	47	1.85
13710	7391021	63	1.85
13711	7391613	93	1.85
13712	7391760	22	1.86
13713	7392185	50	1.86
13714	7393367	32	1.85
13715	7393746	22	1.85
13716	7393792	32	1.86
13717	7395222	22	1.85
13718	7396658	35	1.85
13719	7396714	24	1.85
13720	7397275	65	1.85
13721	7399186	20	1.85
13722	7399891	48	1.85
13723	7399915	34	1.85
13724	7401405	40	1.85
13725	7401451	24	1.85
13726	7402999	34	1.85
13727	7403305	39	1.85
13728	7403732	30	1.85
13729	7404025	20	1.85
13730	7404167	27	1.85
13731	7404182	32	1.85
13732	7404805	28	1.85
13733	7405049	31	1.85
13734	7406754	35	1.85
13735	7407272	37	1.85
13736	7407480	31	1.85
13737	7407512	24	1.85
13738	7412142	24	1.85
13739	7412298	25	1.85
13740	7413368	54	1.85
13741	7414377	37	1.85
13742	7414430	20	1.85
13743	7414647	21	1.85
13744	7414721	34	1.85
13745	7414746	27	1.85
13746	7415735	53	1.85
13747	7415981	24	1.85
13748	7416086	173	1.85
13749	7417215	26	1.85
13750	7418257	81	1.85
13751	7419407	109	1.85
13752	7421854	40	1.85
13753	7422947	133	1.85
13754	7424149	55	1.85
13755	7425035	29	1.85
13756	7426839	29	1.85
13757	7427396	26	1.85
13758	7427525	25	1.85
13759	7427627	27	1.85
13760	7427847	349	1.85
13761	7428962	21	1.85
13762	7429481	21	1.85
13763	7429629	49	1.85
13764	7429929	34	1.85
13765	7431527	21	1.85
13766	7431698	47	1.85
13767	7431884	28	1.85
13768	7432439	21	1.85
13769	7432479	71	1.85
13770	7432547	24	1.85
13771	7432919	41	1.85
13772	7433059	57	1.85
13773	7434162	79	1.85
13774	7434586	24	1.85
13775	7434693	21	1.85
13776	7435389	42	1.85
13777	7435530	28	1.85
13778	7435994	30	1.85
13779	7436623	23	1.85
13780	7437058	24	1.85
13781	7437151	23	1.85
13782	7437189	26	1.85
13783	7437340	21	1.85
13784	7437918	26	1.85
13785	7438526	29	1.85
13786	7438597	24	1.85
13787	7439696	75	1.85
13788	7440047	26	1.85
13789	7440480	27	1.85
13790	7440535	26	1.85
13791	7440605	139	1.85
13792	7443434	62	1.85
13793	7443639	34	1.85
13794	7443694	26	1.85
13795	7443793	29	1.85
13796	7444070	26	1.85
13797	7444707	42	1.85
13798	7445057	97	1.85
13799	7445132	22	1.85
13800	7445823	26	1.85
13801	7446711	68	1.85
13802	7449392	35	1.85
13803	7450690	82	1.85
13804	7451627	22	1.85
13805	7452865	24	1.85
13806	7453487	23	1.85
13807	7453722	69	1.85
13808	7454494	44	1.85
13809	7454657	23	1.85
13810	7455012	21	1.85
13811	7456676	110	1.85
13812	7457422	49	1.85
13813	7458043	35	1.85
13814	7458161	49	1.85
13815	7458631	26	1.85
13816	7458898	42	1.85
13817	7459369	62	1.85
13818	7459540	27	1.85
13819	7460962	37	1.85
13820	7461437	22	1.85
13821	7461708	29	1.85
13822	7461959	27	1.85
13823	7462194	34	1.85
13824	7462313	25	1.85
13825	7462659	22	1.85
13826	7462691	101	1.85
13827	7463257	24	1.85
13828	7464226	48	1.85
13829	7466714	38	1.85
13830	7466853	47	1.85
13831	7467682	27	1.85
13832	7468557	21	1.85
13833	7468707	36	1.85
13834	7469576	25	1.85
13835	7469847	30	1.85
13836	7470988	73	1.85
13837	7471475	20	1.85
13838	7472858	26	1.85
13839	7473727	27	1.85
13840	7474129	48	1.85
13841	7474188	66	1.85
13842	7474562	20	1.85
13843	7474923	20	1.85
13844	7475163	30	1.85
13845	7475208	68	1.85
13846	7475281	39	1.85
13847	7475344	57	1.85
13848	7476556	52	1.85
13849	7477603	25	1.85
13850	7477772	22	1.85
13851	7477863	22	1.85
13852	7478209	56	1.85
13853	7478377	21	1.85
13854	7478423	264	1.85
13855	7478575	138	1.85
13856	7479025	27	1.85
13857	7479665	140	1.85
13858	7481451	21	1.85
13859	7481591	20	1.85
13860	7482491	27	1.85
13861	7483919	61	1.85
13862	7483973	23	1.85
13863	7484132	23	1.85
13864	7484171	30	1.85
13865	7485826	90	1.85
13866	7486072	239	1.85
13867	7486725	33	1.85
13868	7487877	20	1.85
13869	7491031	32	1.85
13870	7491269	23	1.85
13871	7491596	22	1.85
13872	7491920	27	1.85
13873	7492284	28	1.85
13874	7492994	22	1.85
13875	7493067	72	1.85
13876	7493296	22	1.85
13877	7495047	104	1.85
13878	7496439	105	1.85
13879	7497158	37	1.85
13880	7497532	27	1.85
13881	7497651	120	1.85
13882	7497951	31	1.85
13883	7499078	85	1.85
13884	7499424	61	1.85
13885	7500097	46	1.85
13886	7500491	50	1.85
13887	7500720	150	1.85
13888	7500804	31	1.85
13889	7500995	28	1.85
13890	7501844	32	1.85
13891	7501967	30	1.85
13892	7502049	67	1.85
13893	7502401	28	1.85
13894	7502468	23	1.85
13895	7503132	81	1.85
13896	7504110	63	1.85
13897	7504202	32	1.85
13898	7505358	102	1.85
13899	7505722	20	1.85
13900	7506286	67	1.85
13901	7506917	29	1.85
13902	7507416	104	1.85
13903	7507982	63	1.85
13904	7508287	21	1.85
13905	7509261	22	1.85
13906	7510109	33	1.85
13907	7510472	31	1.85
13908	7510892	23	1.85
13909	7511538	130	1.85
13910	7511863	37	1.85
13911	7512006	20	1.85
13912	7512894	25	1.85
13913	7513785	20	1.85
13914	7514642	23	1.85
13915	7514764	38	1.85
13916	7514919	30	1.85
13917	7514954	61	1.85
13918	7515212	30	1.85
13919	7515420	23	1.85
13920	7516723	20	1.85
13921	7516842	24	1.85
13922	7517892	32	1.85
13923	7518027	59	1.85
13924	7518519	93	1.85
13925	7519022	35	1.85
13926	7519137	127	1.85
13927	7519159	80	1.85
13928	7519764	55	1.85
13929	7520323	39	1.85
13930	7521318	82	1.85
13931	7522646	34	1.85
13932	7523018	29	1.85
13933	7523225	45	1.85
13934	7523731	72	1.85
13935	7524972	79	1.85
13936	7525120	27	1.85
13937	7525301	23	1.85
13938	7525363	36	1.85
13939	7525939	37	1.85
13940	7527148	22	1.85
13941	7528757	36	1.85
13942	7530265	98	1.85
13943	7530485	24	1.85
13944	7531810	33	1.85
13945	7531857	100	1.85
13946	7533121	29	1.85
13947	7533186	49	1.85
13948	7533484	27	1.85
13949	7534888	23	1.85
13950	7535677	35	1.85
13951	7535741	22	1.85
13952	7536064	36	1.85
13953	7537284	81	1.85
13954	7537555	20	1.85
13955	7537625	21	1.85
13956	7537802	51	1.85
13957	7537903	114	1.85
13958	7537932	90	1.85
13959	7539730	36	1.85
13960	7539780	44	1.85
13961	7540687	22	1.85
13962	7541318	92	1.85
13963	7541769	22	1.85
13964	7541901	50	1.85
13965	7542159	20	1.85
13966	7542653	22	1.85
13967	7542808	20	1.85
13968	7542951	39	1.85
13969	7543190	87	1.85
13970	7543455	22	1.85
13971	7543611	26	1.85
13972	7543684	24	1.85
13973	7543820	32	1.85
13974	7544597	32	1.85
13975	7544841	33	1.85
13976	7545188	22	1.85
13977	7545493	25	1.85
13978	7546127	64	1.85
13979	7546231	23	1.85
13980	7547247	27	1.85
13981	7547538	21	1.85
13982	7548264	30	1.85
13983	7548939	26	1.85
13984	7549680	113	1.85
13985	7550260	38	1.85
13986	7550360	81	1.85
13987	7550531	31	1.85
13988	7550869	24	1.85
13989	7550917	260	1.85
13990	7551082	20	1.85
13991	7553320	24	1.85
13992	7553406	59	1.85
13993	7554654	22	1.85
13994	7555057	51	1.85
13995	7555086	20	1.85
13996	7557160	33	1.85
13997	7557908	121	1.85
13998	7558612	30	1.85
13999	7559215	52	1.85
14000	7559488	30	1.85
14001	7559646	40	1.85
14002	7560085	40	1.85
14003	7560103	37	1.85
14004	7560457	70	1.85
14005	7560748	27	1.85
14006	7561083	27	1.85
14007	7561144	23	1.85
14008	7561223	277	1.85
14009	7562215	26	1.85
14010	7562513	21	1.85
14011	7562696	29	1.85
14012	7563929	233	1.85
14013	7564591	83	1.85
14014	7565489	25	1.85
14015	7566876	24	1.85
14016	7567560	20	1.85
14017	7568980	36	1.85
14018	7568995	29	1.85
14019	7571007	63	1.85
14020	7571624	38	1.85
14021	7571955	285	1.85
14022	7571983	52	1.85
14023	7572172	22	1.85
14024	7572399	22	1.85
14025	7572735	48	1.85
14026	7572773	32	1.85
14027	7573397	82	1.85
14028	7576935	33	1.85
14029	7577183	30	1.85
14030	7577625	20	1.85
14031	7577767	34	1.85
14032	7577901	27	1.85
14033	7579324	43	1.85
14034	7579438	47	1.85
14035	7579952	20	1.85
14036	7580415	25	1.85
14037	7580936	21	1.85
14038	7582202	35	1.85
14039	7582363	139	1.85
14040	7583413	56	1.85
14041	7583875	21	1.85
14042	7584131	26	1.85
14043	7584414	22	1.85
14044	7584804	96	1.85
14045	7584855	37	1.85
14046	7585256	122	1.85
14047	7585838	27	1.85
14048	7586209	35	1.85
14049	7586250	49	1.85
14050	7586865	26	1.85
14051	7587225	28	1.85
14052	7587600	38	1.85
14053	7587894	60	1.85
14054	7587950	20	1.85
14055	7589417	23	1.85
14056	7590688	27	1.85
14057	7593249	23	1.85
14058	7593354	35	1.85
14059	7593857	30	1.85
14060	7593996	173	1.85
14061	7594201	36	1.85
14062	7597365	50	1.85
14063	7597879	31	1.85
14064	7598115	44	1.85
14065	7599775	31	1.85
14066	7600634	26	1.85
14067	7601429	47	1.85
14068	7601596	25	1.85
14069	7602135	42	1.85
14070	7602964	23	1.85
14071	7604813	21	1.85
14072	7604835	32	1.85
14073	7606584	21	1.85
14074	7606852	68	1.85
14075	7607086	27	1.85
14076	7607257	67	1.85
14077	7607366	21	1.85
14078	7608557	68	1.85
14079	7609211	22	1.85
14080	7609529	22	1.85
14081	7610353	111	1.85
14082	7611429	32	1.85
14083	7611483	22	1.85
14084	7611567	39	1.85
14085	7611874	20	1.85
14086	7611904	32	1.85
14087	7612181	70	1.85
14088	7612964	25	1.85
14089	7613417	56	1.85
14090	7614185	29	1.85
14091	7614753	37	1.85
14092	7615102	26	1.85
14093	7615702	31	1.85
14094	7616116	45	1.85
14095	7616649	23	1.85
14096	7616911	22	1.85
14097	7617306	29	1.85
14098	7617847	50	1.85
14099	7617924	63	1.85
14100	7619006	28	1.85
14101	7620268	22	1.85
14102	7621063	39	1.85
14103	7621289	37	1.85
14104	7621724	28	1.85
14105	7621860	20	1.85
14106	7622931	36	1.85
14107	7625279	20	1.85
14108	7625557	47	1.85
14109	7625688	80	1.85
14110	7625957	42	1.85
14111	7626272	33	1.85
14112	7626546	89	1.85
14113	7626825	40	1.85
14114	7627455	20	1.85
14115	7628930	26	1.85
14116	7629238	160	1.85
14117	7629586	114	1.85
14118	7631026	21	1.85
14119	7632721	56	1.85
14120	7632834	42	1.85
14121	7632890	28	1.85
14122	7633420	280	1.85
14123	7634637	24	1.85
14124	7634653	23	1.85
14125	7634750	30	1.85
14126	7635246	65	1.85
14127	7637807	22	1.85
14128	7638041	37	1.85
14129	7638245	21	1.85
14130	7638810	25	1.85
14131	7638863	30	1.85
14132	7640056	33	1.85
14133	7640478	29	1.85
14134	7641275	24	1.85
14135	7641677	20	1.85
14136	7641827	22	1.85
14137	7642115	22	1.85
14138	7642198	70	1.85
14139	7642302	32	1.85
14140	7642633	21	1.85
14141	7642815	54	1.85
14142	7643505	20	1.85
14143	7644430	34	1.85
14144	7645315	75	1.85
14145	7645687	59	1.85
14146	7645832	22	1.85
14147	7647295	30	1.85
14148	7647588	44	1.85
14149	7648072	20	1.85
14150	7648701	23	1.85
14151	7648945	28	1.85
14152	7650105	23	1.85
14153	7650740	54	1.85
14154	7651232	77	1.85
14155	7651311	46	1.85
14156	7652505	20	1.85
14157	7653133	22	1.85
14158	7653495	28	1.85
14159	7653629	45	1.85
14160	7655499	20	1.85
14161	7656257	22	1.85
14162	7656435	30	1.85
14163	7657099	107	1.85
14164	7657157	37	1.85
14165	7658179	167	1.85
14166	7658251	30	1.85
14167	7658733	22	1.85
14168	7658954	28	1.85
14169	7660310	46	1.85
14170	7660403	49	1.85
14171	7660648	23	1.85
14172	7661766	27	1.85
14173	7663841	23	1.85
14174	7663934	55	1.85
14175	7664537	25	1.85
14176	7664827	36	1.85
14177	7666566	33	1.85
14178	7666751	193	1.85
14179	7667394	23	1.85
14180	7667446	52	1.85
14181	7668223	24	1.85
14182	7668841	31	1.85
14183	7669104	29	1.85
14184	7669174	28	1.85
14185	7670020	49	1.85
14186	7670539	28	1.85
14187	7670898	172	1.85
14188	7670966	87	1.85
14189	7671684	27	1.85
14190	7674019	51	1.85
14191	7674157	112	1.85
14192	7675066	94	1.85
14193	7676517	67	1.85
14194	7676969	24	1.85
14195	7677359	51	1.85
14196	7677821	32	1.85
14197	7678033	26	1.85
14198	7678185	127	1.85
14199	7678494	30	1.85
14200	7678916	20	1.85
14201	7680084	27	1.85
14202	7682580	70	1.85
14203	7682646	25	1.85
14204	7682861	166	1.85
14205	7683556	31	1.85
14206	7684031	31	1.85
14207	7685559	20	1.85
14208	7686080	37	1.85
14209	7687156	52	1.85
14210	7687865	25	1.85
14211	7687893	27	1.85
14212	7687973	28	1.85
14213	7688579	104	1.85
14214	7688702	25	1.85
14215	7689629	101	1.85
14216	7691042	22	1.85
14217	7691156	20	1.85
14218	7691826	42	1.85
14219	7692453	56	1.85
14220	7694103	23	1.85
14221	7694323	49	1.85
14222	7695174	22	1.85
14223	7695387	20	1.85
14224	7696220	32	1.85
14225	7697847	144	1.85
14226	7699924	21	1.85
14227	7700806	109	1.85
14228	7701094	140	1.85
14229	7702775	24	1.85
14230	7702949	56	1.85
14231	7704189	21	1.85
14232	7705500	90	1.85
14233	7705742	20	1.85
14234	7706033	32	1.85
14235	7706816	59	1.85
14236	7708054	23	1.85
14237	7708807	20	1.85
14238	7710608	31	1.85
14239	7710788	36	1.85
14240	7712099	38	1.85
14241	7712651	41	1.85
14242	7713265	37	1.85
14243	7713474	26	1.85
14244	7713603	34	1.85
14245	7714627	29	1.85
14246	7714963	21	1.85
14247	7715906	29	1.85
14248	7716263	31	1.85
14249	7717749	188	1.85
14250	7718984	23	1.85
14251	7719294	34	1.85
14252	7720009	28	1.85
14253	7721077	29	1.85
14254	7721485	62	1.85
14255	7721840	40	1.85
14256	7721983	35	1.85
14257	7722117	35	1.85
14258	7722782	52	1.85
14259	7722967	38	1.85
14260	7723256	45	1.85
14261	7723367	28	1.85
14262	7723468	39	1.85
14263	7723562	20	1.85
14264	7724751	128	1.85
14265	7725003	33	1.85
14266	7725638	20	1.85
14267	7726410	27	1.85
14268	7726472	27	1.85
14269	7727087	20	1.85
14270	7727391	40	1.85
14271	7728404	24	1.85
14272	7731536	24	1.85
14273	7733352	37	1.85
14274	7734221	33	1.85
14275	7734354	26	1.85
14276	7734950	54	1.85
14277	7737590	36	1.85
14278	7737630	20	1.85
14279	7737707	54	1.85
14280	7738199	56	1.85
14281	7738475	127	1.85
14282	7739708	23	1.85
14283	7739885	121	1.85
14284	7740034	50	1.85
14285	7740478	23	1.85
14286	7741902	63	1.85
14287	7742402	24	1.85
14288	7743982	20	1.85
14289	7744117	37	1.85
14290	7746518	35	1.84
14291	7746674	20	1.84
14292	7747013	85	1.84
14293	7747345	33	1.84
14294	7747502	35	1.84
14295	7747864	57	1.85
14296	7748975	75	1.84
14297	7749424	42	1.84
14298	7749565	34	1.85
14299	7749683	37	1.85
14300	7750638	24	1.85
14301	7751614	25	1.84
14302	7751773	79	1.84
14303	7752616	21	1.84
14304	7753150	44	1.84
14305	7753720	21	1.84
14306	7753881	74	1.85
14307	7754411	26	1.85
14308	7754795	28	1.85
14309	7754869	21	1.85
14310	7755182	34	1.85
14311	7755780	24	1.85
14312	7755860	22	1.85
14313	7756039	21	1.85
14314	7756640	51	1.85
14315	7757357	68	1.85
14316	7758557	24	1.85
14317	7759888	130	1.85
14318	7760703	39	1.84
14319	7762058	27	1.84
14320	7763901	27	1.84
14321	7764108	60	1.84
14322	7764151	21	1.84
14323	7764401	24	1.84
14324	7764688	30	1.84
14325	7765290	34	1.84
14326	7765728	34	1.84
14327	7766437	43	1.84
14328	7767060	23	1.84
14329	7768815	43	1.84
14330	7769944	32	1.84
14331	7771572	30	1.84
14332	7773835	23	1.84
14333	7773998	85	1.84
14334	7774042	22	1.84
14335	7774093	47	1.84
14336	7774148	20	1.84
14337	7774909	20	1.84
14338	7775208	30	1.84
14339	7776236	26	1.84
14340	7776538	29	1.84
14341	7777040	39	1.84
14342	7777364	22	1.84
14343	7777554	55	1.84
14344	7777716	66	1.84
14345	7777828	24	1.84
14346	7778175	23	1.84
14347	7779036	37	1.84
14348	7779095	70	1.84
14349	7779138	35	1.84
14350	7779780	48	1.84
14351	7780118	129	1.84
14352	7780945	31	1.84
14353	7781054	38	1.84
14354	7781647	60	1.84
14355	7781892	54	1.84
14356	7782098	20	1.84
14357	7782921	58	1.84
14358	7783099	70	1.84
14359	7783664	34	1.84
14360	7783920	22	1.84
14361	7784942	21	1.84
14362	7786377	22	1.84
14363	7786804	26	1.84
14364	7787063	35	1.84
14365	7787390	55	1.84
14366	7788499	34	1.84
14367	7789803	27	1.84
14368	7789876	59	1.84
14369	7790524	23	1.84
14370	7790667	21	1.84
14371	7790769	28	1.84
14372	7791225	27	1.84
14373	7791454	170	1.84
14374	7793271	20	1.84
14375	7794818	50	1.84
14376	7796185	24	1.84
14377	7796944	42	1.84
14378	7797347	20	1.84
14379	7797495	37	1.84
14380	7797677	23	1.84
14381	7798020	150	1.84
14382	7798911	30	1.84
14383	7799172	30	1.84
14384	7799336	24	1.84
14385	7799385	48	1.84
14386	7800832	29	1.84
14387	7801349	21	1.84
14388	7803045	70	1.84
14389	7803440	231	1.84
14390	7803912	38	1.84
14391	7804053	21	1.84
14392	7804845	67	1.84
14393	7805143	46	1.84
14394	7805389	27	1.84
14395	7806534	23	1.84
14396	7807515	86	1.84
14397	7807594	70	1.84
14398	7807832	21	1.84
14399	7808011	31	1.84
14400	7808055	41	1.84
14401	7808740	26	1.84
14402	7810155	22	1.84
14403	7810585	25	1.84
14404	7811453	22	1.84
14405	7812003	92	1.84
14406	7812099	33	1.84
14407	7812682	24	1.84
14408	7813913	25	1.84
14409	7814298	22	1.84
14410	7814507	51	1.84
14411	7814678	23	1.84
14412	7815301	24	1.84
14413	7815537	32	1.84
